Date,Gold_Close,TIPS_Yield,60d_Correlation,Regime
2025-01-07,2656.699951171875,2.29,-0.4353614573781602,REGIME_TRANSITION
2025-01-08,2664.5,2.27,-0.44272930303852903,REGIME_TRANSITION
2025-01-09,2683.800048828125,2.29,-0.44600405580519864,REGIME_TRANSITION
2025-01-10,2708.5,2.34,-0.41861574291897585,REGIME_TRANSITION
2025-01-13,2673.5,2.34,-0.41046593994360037,REGIME_TRANSITION
2025-01-14,2677.5,2.34,-0.3885271129422156,REGIME_TRANSITION
2025-01-15,2712.5,2.24,-0.3478333879881391,REGIME_TRANSITION
2025-01-16,2746.39990234375,2.19,-0.3020084466134827,REGIME_TRANSITION
2025-01-17,2744.300048828125,2.2,-0.24632421419393868,REGIME_TRANSITION
2025-01-21,2755.0,2.19,-0.2059478673394087,REGIME_TRANSITION
2025-01-22,2767.60009765625,2.2,-0.151815920484596,REGIME_DECOUPLED
2025-01-23,2763.10009765625,2.23,-0.09873295928076053,REGIME_DECOUPLED
2025-01-24,2777.300048828125,2.2,-0.05458257973860939,REGIME_DECOUPLED
2025-01-27,2737.5,2.13,-0.0227732908351017,REGIME_DECOUPLED
2025-01-28,2766.800048828125,2.13,0.026889101403696297,REGIME_DECOUPLED
2025-01-29,2769.10009765625,2.15,0.06260765284894919,REGIME_DECOUPLED
2025-01-30,2823.0,2.14,0.07974494197093729,REGIME_DECOUPLED
2025-01-31,2812.5,2.16,0.10233878801543922,REGIME_DECOUPLED
2025-02-03,2833.89990234375,2.09,0.10668976970428348,REGIME_DECOUPLED
2025-02-04,2853.300048828125,2.08,0.08474093741616993,REGIME_DECOUPLED
2025-02-05,2871.60009765625,2.01,0.045261825299823866,REGIME_DECOUPLED
2025-02-06,2856.0,2.03,0.017050138355165733,REGIME_DECOUPLED
2025-02-07,2867.300048828125,2.07,-0.02230544305895591,REGIME_DECOUPLED
2025-02-10,2914.300048828125,2.07,-0.0481345190360326,REGIME_DECOUPLED
2025-02-11,2912.5,2.08,-0.06798659394107762,REGIME_DECOUPLED
2025-02-12,2909.0,2.16,-0.06038252377132509,REGIME_DECOUPLED
2025-02-13,2925.89990234375,2.08,-0.07893993344716811,REGIME_DECOUPLED
2025-02-14,2883.60009765625,2.04,-0.10504080558797874,REGIME_DECOUPLED
2025-02-18,2931.60009765625,2.1,-0.11856439610276079,REGIME_DECOUPLED
2025-02-19,2919.39990234375,2.08,-0.1340668521379391,REGIME_DECOUPLED
2025-02-20,2940.0,2.05,-0.15286737300647008,REGIME_DECOUPLED
2025-02-21,2937.60009765625,2.0,-0.1808600361477965,REGIME_DECOUPLED
2025-02-24,2947.89990234375,1.98,-0.23487468432943592,REGIME_TRANSITION
2025-02-25,2904.5,1.92,-0.28361513003278127,REGIME_TRANSITION
2025-02-26,2916.800048828125,1.89,-0.33672690195907096,REGIME_TRANSITION
2025-02-27,2883.199951171875,1.92,-0.3862258552700334,REGIME_TRANSITION
2025-02-28,2836.800048828125,1.86,-0.4319539667780868,REGIME_TRANSITION
2025-03-03,2890.199951171875,1.8,-0.4828068908971321,REGIME_TRANSITION
2025-03-04,2909.60009765625,1.87,-0.5403138823761356,REGIME_NORMAL
2025-03-05,2915.300048828125,1.94,-0.5980399359044127,REGIME_NORMAL
2025-03-06,2916.60009765625,1.95,-0.6554064230650393,REGIME_NORMAL
2025-03-07,2904.699951171875,1.99,-0.6985974060603726,REGIME_NORMAL
2025-03-10,2891.0,1.91,-0.7343455493994963,REGIME_NORMAL
2025-03-11,2912.89990234375,1.97,-0.7567988766406074,REGIME_NORMAL
2025-03-12,2939.10009765625,1.99,-0.7817491836331976,REGIME_NORMAL
2025-03-13,2984.300048828125,1.98,-0.8003017383496204,REGIME_NORMAL
2025-03-14,2994.5,2.01,-0.8159078753094349,REGIME_NORMAL
2025-03-17,3000.0,2.02,-0.8282664449220442,REGIME_NORMAL
2025-03-18,3035.10009765625,1.99,-0.830032730820669,REGIME_NORMAL
2025-03-19,3035.89990234375,1.94,-0.8297592205733989,REGIME_NORMAL
2025-03-20,3040.0,1.93,-0.8329086948301518,REGIME_NORMAL
2025-03-21,3018.199951171875,1.92,-0.8337064872988357,REGIME_NORMAL
2025-03-24,3013.10009765625,1.98,-0.8321504612988604,REGIME_NORMAL
2025-03-25,3023.699951171875,1.96,-0.8317511301638396,REGIME_NORMAL
2025-03-26,3020.89990234375,1.98,-0.8254802465378981,REGIME_NORMAL
2025-03-27,3060.199951171875,1.99,-0.8191349075146835,REGIME_NORMAL
2025-03-28,3086.5,1.9,-0.8203787973361752,REGIME_NORMAL
2025-03-31,3122.800048828125,1.85,-0.8246563291730928,REGIME_NORMAL
2025-04-01,3118.89990234375,1.84,-0.8265578194818761,REGIME_NORMAL
2025-04-02,3139.89990234375,1.88,-0.8211381728914549,REGIME_NORMAL
2025-04-03,3097.0,1.78,-0.8205102886906496,REGIME_NORMAL
2025-04-04,3012.0,1.83,-0.8131975256046861,REGIME_NORMAL
2025-04-07,2951.300048828125,1.96,-0.8024263453443996,REGIME_NORMAL
2025-04-08,2968.39990234375,2.04,-0.7882818963265597,REGIME_NORMAL
2025-04-09,3056.5,2.07,-0.7485934197303049,REGIME_NORMAL
2025-04-10,3155.199951171875,2.21,-0.620563579134997,REGIME_NORMAL
2025-04-11,3222.199951171875,2.28,-0.44048910579346895,REGIME_TRANSITION
2025-04-14,3204.800048828125,2.15,-0.3499509244167095,REGIME_TRANSITION
2025-04-15,3218.699951171875,2.16,-0.2534116735238948,REGIME_TRANSITION
2025-04-16,3326.60009765625,2.12,-0.15781978985681175,REGIME_DECOUPLED
2025-04-17,3308.699951171875,2.11,-0.07616368005778273,REGIME_DECOUPLED
2025-04-21,3406.199951171875,2.2,0.0625011248663178,REGIME_DECOUPLED
2025-04-22,3400.800048828125,2.14,0.15322959822894872,REGIME_DECOUPLED
2025-04-23,3276.300048828125,2.11,0.2111136745638386,REGIME_DECOUPLED
2025-04-24,3332.0,2.02,0.23909800184595192,REGIME_DECOUPLED
2025-04-25,3282.39990234375,2.02,0.2778975732013196,REGIME_DECOUPLED
2025-04-28,3332.5,1.98,0.2923729946674813,REGIME_DECOUPLED
2025-04-29,3318.800048828125,1.96,0.31354191284188704,REGIME_DECOUPLED
2025-04-30,3305.0,1.94,0.31175998191021215,REGIME_DECOUPLED
2025-05-01,3210.0,2.0,0.32919081947297013,REGIME_DECOUPLED
2025-05-02,3231.89990234375,2.06,0.3408109351858982,REGIME_DECOUPLED
2025-05-05,3311.300048828125,2.08,0.3624182311633936,REGIME_DECOUPLED
2025-05-06,3411.39990234375,2.04,0.38016173803040204,REGIME_DECOUPLED
2025-05-07,3381.39990234375,2.01,0.3866672527100156,REGIME_DECOUPLED
2025-05-08,3296.60009765625,2.08,0.413713899187974,REGIME_DECOUPLED
2025-05-09,3335.39990234375,2.08,0.4629048124978899,REGIME_DECOUPLED
2025-05-12,3220.0,2.16,0.4895707623453922,REGIME_DECOUPLED
2025-05-13,3240.300048828125,2.17,0.5134816279875695,REGIME_DECOUPLED
2025-05-14,3181.39990234375,2.16,0.5382240591417383,REGIME_DECOUPLED
2025-05-15,3220.699951171875,2.11,0.5643630138553495,REGIME_DECOUPLED
2025-05-16,3182.0,2.09,0.5794376089249114,REGIME_DECOUPLED
2025-05-19,3228.89990234375,2.1,0.5882385110733511,REGIME_DECOUPLED
2025-05-20,3280.300048828125,2.13,0.5969085369396172,REGIME_DECOUPLED
2025-05-21,3309.300048828125,2.23,0.6018393504870282,REGIME_DECOUPLED
2025-05-22,3292.300048828125,2.2,0.600561153216179,REGIME_DECOUPLED
2025-05-23,3363.60009765625,2.18,0.6063941821684855,REGIME_DECOUPLED
2025-05-27,3299.10009765625,2.11,0.5931206256292093,REGIME_DECOUPLED
2025-05-28,3293.60009765625,2.15,0.5757507387873162,REGIME_DECOUPLED
2025-05-29,3317.10009765625,2.11,0.5623269127061219,REGIME_DECOUPLED
2025-05-30,3288.89990234375,2.07,0.5543189792459634,REGIME_DECOUPLED
2025-06-02,3370.60009765625,2.13,0.5540181577818712,REGIME_DECOUPLED
2025-06-03,3350.199951171875,2.14,0.5633818101529882,REGIME_DECOUPLED
2025-06-04,3373.5,2.06,0.5418679340622219,REGIME_DECOUPLED
2025-06-05,3350.699951171875,2.11,0.5415954396110501,REGIME_DECOUPLED
2025-06-06,3322.699951171875,2.2,0.5494567205924886,REGIME_DECOUPLED
2025-06-09,3332.10009765625,2.18,0.5527891881817846,REGIME_DECOUPLED
2025-06-10,3320.89990234375,2.18,0.5606056120394488,REGIME_DECOUPLED
2025-06-11,3321.300048828125,2.14,0.5687005490764859,REGIME_DECOUPLED
2025-06-12,3380.89990234375,2.11,0.5658749711053481,REGIME_DECOUPLED
2025-06-13,3431.199951171875,2.13,0.5559472845959386,REGIME_DECOUPLED
2025-06-16,3396.39990234375,2.16,0.548222864305778,REGIME_DECOUPLED
2025-06-17,3386.60009765625,2.08,0.5245748639876765,REGIME_DECOUPLED
2025-06-18,3389.800048828125,2.07,0.5093908177218728,REGIME_DECOUPLED
2025-06-20,3368.10009765625,2.05,0.486957919289609,REGIME_DECOUPLED
2025-06-23,3377.699951171875,2.04,0.46540407552849555,REGIME_DECOUPLED
2025-06-24,3317.39990234375,2.01,0.44832736920831373,REGIME_DECOUPLED
2025-06-25,3327.10009765625,2.01,0.4122534913418683,REGIME_DECOUPLED
2025-06-26,3333.5,1.98,0.3679916511902057,REGIME_DECOUPLED
2025-06-27,3273.699951171875,2.0,0.3274262310438853,REGIME_DECOUPLED
2025-06-30,3294.39990234375,1.95,0.2857384423046699,REGIME_DECOUPLED
2025-07-01,3336.699951171875,1.97,0.19309037738697812,REGIME_DECOUPLED
2025-07-02,3348.0,2.0,0.04440119015298218,REGIME_DECOUPLED
2025-07-03,3331.60009765625,2.02,-0.0762502030251573,REGIME_DECOUPLED
2025-07-04,3332.5,2.02,-0.1498213172372555,REGIME_DECOUPLED
2025-07-07,3332.199951171875,2.05,-0.1912221361922751,REGIME_DECOUPLED
2025-07-08,3307.0,2.07,-0.13527841511913766,REGIME_DECOUPLED
2025-07-09,3311.60009765625,2.01,-0.07227326023823341,REGIME_DECOUPLED
2025-07-10,3317.39990234375,2.01,-0.044182888840411015,REGIME_DECOUPLED
2025-07-11,3356.0,2.06,-0.01574645529323635,REGIME_DECOUPLED
2025-07-14,3351.5,2.04,-0.022310639965499604,REGIME_DECOUPLED
2025-07-15,3329.800048828125,2.09,-0.020411849451574916,REGIME_DECOUPLED
2025-07-16,3352.5,2.05,-0.07227549124189057,REGIME_DECOUPLED
2025-07-17,3340.10009765625,2.04,-0.10133667902668565,REGIME_DECOUPLED
2025-07-18,3353.0,2.03,-0.10136158151208743,REGIME_DECOUPLED
2025-07-21,3401.89990234375,1.98,-0.12950645333929836,REGIME_DECOUPLED
2025-07-22,3439.199951171875,1.96,-0.18760856199772946,REGIME_DECOUPLED
2025-07-23,3394.10009765625,2.03,-0.19660755986809306,REGIME_DECOUPLED
2025-07-24,3371.0,1.98,-0.21797899596765222,REGIME_TRANSITION
2025-07-25,3334.0,1.96,-0.2358449170253035,REGIME_TRANSITION
2025-07-28,3309.10009765625,1.98,-0.27342227008662223,REGIME_TRANSITION
2025-07-29,3323.39990234375,1.91,-0.2704324477611029,REGIME_TRANSITION
2025-07-30,3295.800048828125,1.96,-0.24867593066485644,REGIME_TRANSITION
2025-07-31,3293.199951171875,1.98,-0.2272224972517151,REGIME_TRANSITION
2025-08-01,3347.699951171875,1.9,-0.22266807229660673,REGIME_TRANSITION
2025-08-04,3374.39990234375,1.85,-0.24643302603742973,REGIME_TRANSITION
2025-08-05,3381.89990234375,1.86,-0.27331594153135763,REGIME_TRANSITION
2025-08-06,3380.0,1.88,-0.2658663303441319,REGIME_TRANSITION
2025-08-07,3400.300048828125,1.88,-0.26752242068391635,REGIME_TRANSITION
2025-08-08,3439.10009765625,1.88,-0.2744047787955682,REGIME_TRANSITION
2025-08-11,3353.10009765625,1.87,-0.2600759810702135,REGIME_TRANSITION
2025-08-12,3348.89990234375,1.91,-0.2559346327532545,REGIME_TRANSITION
2025-08-13,3358.699951171875,1.87,-0.2457778277938176,REGIME_TRANSITION
2025-08-14,3335.199951171875,1.9,-0.21429596072227605,REGIME_TRANSITION
2025-08-15,3336.0,1.95,-0.18339651208298152,REGIME_DECOUPLED
2025-08-18,3331.699951171875,1.96,-0.13865913892743364,REGIME_DECOUPLED
2025-08-19,3313.39990234375,1.95,-0.14302216198151896,REGIME_DECOUPLED
2025-08-20,3343.39990234375,1.94,-0.12111538995711418,REGIME_DECOUPLED
2025-08-21,3336.89990234375,1.94,-0.08165006076238482,REGIME_DECOUPLED
2025-08-22,3374.39990234375,1.85,-0.08571746144425495,REGIME_DECOUPLED
2025-08-25,3373.800048828125,1.87,-0.08276421655017067,REGIME_DECOUPLED
2025-08-26,3388.60009765625,1.84,-0.12706974457281361,REGIME_DECOUPLED
2025-08-27,3404.60009765625,1.81,-0.17264263944900954,REGIME_DECOUPLED
2025-08-28,3431.800048828125,1.81,-0.2373496335504491,REGIME_TRANSITION
2025-08-29,3473.699951171875,1.82,-0.30125884880530995,REGIME_TRANSITION
2025-09-02,3549.39990234375,1.87,-0.3193700228221564,REGIME_TRANSITION
2025-09-03,3593.199951171875,1.82,-0.3738261669151673,REGIME_TRANSITION
2025-09-04,3565.800048828125,1.79,-0.4253792437414388,REGIME_TRANSITION
2025-09-05,3613.199951171875,1.73,-0.4982444688807418,REGIME_TRANSITION
2025-09-08,3638.10009765625,1.7,-0.5846572224724564,REGIME_NORMAL
2025-09-09,3643.300048828125,1.72,-0.6699929590661937,REGIME_NORMAL
2025-09-10,3643.60009765625,1.69,-0.7421109312078651,REGIME_NORMAL
2025-09-11,3636.89990234375,1.67,-0.7834924993704712,REGIME_NORMAL
2025-09-12,3649.39990234375,1.7,-0.8138290713528665,REGIME_NORMAL
2025-09-15,3682.199951171875,1.68,-0.835511262873986,REGIME_NORMAL
2025-09-16,3688.89990234375,1.67,-0.8549047219338273,REGIME_NORMAL
2025-09-17,3681.800048828125,1.68,-0.8637834408304161,REGIME_NORMAL
2025-09-18,3643.699951171875,1.73,-0.8678953725830881,REGIME_NORMAL
2025-09-19,3671.5,1.75,-0.8683854384500425,REGIME_NORMAL
2025-09-22,3740.699951171875,1.78,-0.8565263024140591,REGIME_NORMAL
2025-09-23,3780.60009765625,1.75,-0.8512077336983035,REGIME_NORMAL
2025-09-24,3732.10009765625,1.78,-0.845054784960485,REGIME_NORMAL
2025-09-25,3736.89990234375,1.8,-0.8360230283133793,REGIME_NORMAL
2025-09-26,3775.300048828125,1.82,-0.8190389689273476,REGIME_NORMAL
2025-09-29,3820.89990234375,1.8,-0.8032854450682502,REGIME_NORMAL
2025-09-30,3840.800048828125,1.8,-0.7885602349365616,REGIME_NORMAL
2025-10-01,3867.5,1.77,-0.7792593849021937,REGIME_NORMAL
2025-10-02,3839.699951171875,1.76,-0.7741686937250047,REGIME_NORMAL
2025-10-03,3880.800048828125,1.8,-0.7578093121291362,REGIME_NORMAL
2025-10-06,3948.5,1.84,-0.7288369626004596,REGIME_NORMAL
2025-10-07,3976.60009765625,1.79,-0.7140951364859366,REGIME_NORMAL
2025-10-08,4043.300048828125,1.78,-0.7009282947455079,REGIME_NORMAL
2025-10-09,3946.300048828125,1.8,-0.6909309766951662,REGIME_NORMAL
2025-10-10,3975.89990234375,1.75,-0.6906135290464785,REGIME_NORMAL
2025-10-13,4108.60009765625,1.75,-0.6856841569806127,REGIME_NORMAL
2025-10-14,4138.7001953125,1.73,-0.6876196211751995,REGIME_NORMAL
2025-10-15,4176.89990234375,1.76,-0.6803585646768313,REGIME_NORMAL
2025-10-16,4280.2001953125,1.71,-0.6903509749227813,REGIME_NORMAL
2025-10-17,4189.89990234375,1.75,-0.6849590372357468,REGIME_NORMAL
2025-10-20,4336.39990234375,1.74,-0.6739424959696374,REGIME_NORMAL
2025-10-21,4087.699951171875,1.7,-0.6762073933922885,REGIME_NORMAL
2025-10-22,4044.39990234375,1.68,-0.679630921230969,REGIME_NORMAL
2025-10-23,4125.5,1.71,-0.6770352837712693,REGIME_NORMAL
2025-10-24,4118.39990234375,1.73,-0.6700159093625908,REGIME_NORMAL
2025-10-27,4001.89990234375,1.73,-0.6660070521226567,REGIME_NORMAL
2025-10-28,3966.199951171875,1.71,-0.6675823146831167,REGIME_NORMAL
2025-10-29,3983.699951171875,1.78,-0.6595986064118654,REGIME_NORMAL
2025-10-30,4001.300048828125,1.82,-0.6394807737715321,REGIME_NORMAL
2025-10-31,3982.199951171875,1.81,-0.6226958857263358,REGIME_NORMAL
2025-11-03,4000.300048828125,1.82,-0.6030708310357915,REGIME_NORMAL
2025-11-04,3947.699951171875,1.81,-0.5867076124570129,REGIME_NORMAL
2025-11-05,3980.300048828125,1.87,-0.545660489039895,REGIME_NORMAL
2025-11-06,3979.89990234375,1.83,-0.5211748890775236,REGIME_NORMAL
2025-11-07,3999.39990234375,1.83,-0.48699680721114513,REGIME_TRANSITION
2025-11-10,4111.7998046875,1.84,-0.4281691510202933,REGIME_TRANSITION
2025-11-11,4106.7998046875,1.84,-0.35883794011944764,REGIME_TRANSITION
2025-11-12,4204.39990234375,1.81,-0.2823893368066764,REGIME_TRANSITION
2025-11-13,4186.89990234375,1.83,-0.1920906194258232,REGIME_DECOUPLED
2025-11-14,4087.60009765625,1.86,-0.08143478496061511,REGIME_DECOUPLED
2025-11-17,4068.300048828125,1.85,-0.018841169978181378,REGIME_DECOUPLED
2025-11-18,4061.300048828125,1.85,0.06042431126100369,REGIME_DECOUPLED
2025-11-19,4077.699951171875,1.86,0.12701109277607409,REGIME_DECOUPLED
2025-11-20,4056.5,1.86,0.1715640935096339,REGIME_DECOUPLED
2025-11-21,4076.699951171875,1.82,0.21122585375237504,REGIME_DECOUPLED
2025-11-24,4091.89990234375,1.81,0.25628207267501985,REGIME_DECOUPLED
2025-11-25,4139.2001953125,1.79,0.3274399764131618,REGIME_DECOUPLED
2025-11-26,4165.2001953125,1.77,0.3576524279031863,REGIME_DECOUPLED
2025-11-28,4218.2998046875,1.79,0.38082818136329305,REGIME_DECOUPLED
2025-12-01,4239.2998046875,1.85,0.3899755893990792,REGIME_DECOUPLED
2025-12-02,4186.60009765625,1.85,0.381460511302359,REGIME_DECOUPLED
2025-12-03,4199.2998046875,1.82,0.37220972035936584,REGIME_DECOUPLED
2025-12-04,4211.7998046875,1.85,0.35609814085279123,REGIME_DECOUPLED
2025-12-05,4212.89990234375,1.88,0.3329275550436503,REGIME_DECOUPLED
2025-12-08,4187.2001953125,1.91,0.31939644134497563,REGIME_DECOUPLED
2025-12-09,4206.7001953125,1.92,0.3012654197640918,REGIME_DECOUPLED
2025-12-10,4196.39990234375,1.88,0.2662533429651984,REGIME_DECOUPLED
2025-12-11,4285.5,1.89,0.2408042649628677,REGIME_DECOUPLED
2025-12-12,4300.10009765625,1.93,0.2490218370465482,REGIME_DECOUPLED
2025-12-15,4306.7001953125,1.93,0.2682687943292599,REGIME_DECOUPLED
2025-12-16,4304.5,1.92,0.29909663891297783,REGIME_DECOUPLED
2025-12-17,4347.5,1.92,0.3175670156082557,REGIME_DECOUPLED
2025-12-18,4339.5,1.88,0.3332433156264014,REGIME_DECOUPLED
2025-12-19,4361.39990234375,1.92,0.3760142325972827,REGIME_DECOUPLED
2025-12-22,4444.60009765625,1.94,0.4412355673857945,REGIME_DECOUPLED
2025-12-23,4482.7998046875,1.94,0.4882547742482419,REGIME_DECOUPLED
2025-12-24,4480.60009765625,1.91,0.5163734799362666,REGIME_DECOUPLED
2025-12-26,4529.10009765625,1.91,0.5290588946812098,REGIME_DECOUPLED
2025-12-29,4325.10009765625,1.9,0.5292106083799566,REGIME_DECOUPLED
2025-12-30,4370.10009765625,1.9,0.5442826211141322,REGIME_DECOUPLED
2025-12-31,4325.60009765625,1.93,0.5695096952844877,REGIME_DECOUPLED
2026-01-02,4314.39990234375,1.94,0.5763460750915288,REGIME_DECOUPLED
2026-01-05,4436.89990234375,1.91,0.5830082473853939,REGIME_DECOUPLED
2026-01-06,4482.2001953125,1.91,0.5934620398560003,REGIME_DECOUPLED
2026-01-07,4449.2998046875,1.88,0.5830356797387781,REGIME_DECOUPLED
2026-01-08,4449.7001953125,1.92,0.5918645469327997,REGIME_DECOUPLED
2026-01-09,4490.2998046875,1.9,0.599472829992988,REGIME_DECOUPLED
2026-01-12,4604.2998046875,1.9,0.6025057622023098,REGIME_DECOUPLED
2026-01-13,4589.2001953125,1.88,0.6280975765416326,REGIME_DECOUPLED
2026-01-14,4626.2998046875,1.86,0.6142923193896083,REGIME_DECOUPLED
2026-01-15,4616.2998046875,1.88,0.63902713926503,REGIME_DECOUPLED
2026-01-16,4588.39990234375,1.91,0.6472147888553222,REGIME_DECOUPLED
2026-01-20,4759.60009765625,1.97,0.6745693824017663,REGIME_DECOUPLED
2026-01-21,4831.7998046875,1.92,0.6852632136512379,REGIME_DECOUPLED
2026-01-22,4908.7998046875,1.95,0.7059653225225946,REGIME_DECOUPLED
2026-01-23,4976.2001953125,1.92,0.6927598924123082,REGIME_DECOUPLED
2026-01-26,5079.7001953125,1.9,0.6625521211604704,REGIME_DECOUPLED
2026-01-27,5079.89990234375,1.9,0.6301555790071448,REGIME_DECOUPLED
2026-01-28,5301.60009765625,1.9,0.5894900179645638,REGIME_DECOUPLED
2026-01-29,5318.39990234375,1.89,0.543606802522228,REGIME_DECOUPLED
2026-01-30,4713.89990234375,1.9,0.5334674764781044,REGIME_DECOUPLED
2026-02-02,4622.5,1.94,0.5220420882004198,REGIME_DECOUPLED
2026-02-03,4903.7001953125,1.92,0.5315143001552053,REGIME_DECOUPLED
2026-02-04,4920.39990234375,1.94,0.5332913656106026,REGIME_DECOUPLED
2026-02-05,4861.39990234375,1.89,0.5136443358965304,REGIME_DECOUPLED
2026-02-06,4951.2001953125,1.88,0.489668812072235,REGIME_DECOUPLED
2026-02-09,5050.89990234375,1.87,0.45327921443375985,REGIME_DECOUPLED
2026-02-10,5003.7998046875,1.84,0.39887746427986204,REGIME_DECOUPLED
2026-02-11,5071.60009765625,1.86,0.35611639372274984,REGIME_DECOUPLED
2026-02-12,4923.7001953125,1.8,0.28911220969647,REGIME_DECOUPLED
2026-02-13,5022.0,1.77,0.19182459137479563,REGIME_DECOUPLED
2026-02-17,4882.89990234375,1.79,0.1342377825534584,REGIME_DECOUPLED
2026-02-18,4986.5,1.8,0.08089936168889525,REGIME_DECOUPLED
2026-02-19,4975.89990234375,1.79,0.027974813491576902,REGIME_DECOUPLED
2026-02-20,5059.2998046875,1.8,-0.04386021965533611,REGIME_DECOUPLED
2026-02-23,5204.7001953125,1.77,-0.14422945537054763,REGIME_DECOUPLED
2026-02-24,5155.7998046875,1.78,-0.2376332606295314,REGIME_TRANSITION
2026-02-25,5206.39990234375,1.77,-0.3466991493046032,REGIME_TRANSITION
2026-02-26,5176.5,1.74,-0.43653534512205,REGIME_TRANSITION
2026-02-27,5230.5,1.72,-0.4911888628721131,REGIME_TRANSITION
2026-03-02,5294.39990234375,1.76,-0.5411456873981437,REGIME_NORMAL
2026-03-03,5107.39990234375,1.77,-0.5915786290324873,REGIME_NORMAL
2026-03-04,5120.2001953125,1.8,-0.6233759543065528,REGIME_NORMAL
2026-03-05,5065.2998046875,1.82,-0.6388337052769518,REGIME_NORMAL
2026-03-06,5146.10009765625,1.8,-0.647513937658388,REGIME_NORMAL
2026-03-09,5091.5,1.78,-0.6514221515731573,REGIME_NORMAL
2026-03-10,5229.7001953125,1.82,-0.6682549959193858,REGIME_NORMAL
2026-03-11,5167.39990234375,1.85,-0.6717381933672305,REGIME_NORMAL
